ID Easting Northing Altitude Retro Angle Distance UTC Long Lat Pic
2589204.0 735364.045 3753176.117 267.418 0.831 0.00645 15.73 69114.07735 -84.45484598600001 33.892708877 570
2589288.0 735363.937 3753176.229 268.216 0.773 0.05797000000000001 15.394 69114.09051000001 -84.454847117 33.892709916 570
2589289.0 735363.925 3753176.222 268.057 0.816 0.047689999999999996 15.374 69114.09054 -84.45484724399999 33.892709853 570
2589290.0 735363.932 3753176.221 267.899 0.773 0.0374 15.375 69114.09057 -84.454847172 33.892709843 570
2589291.0 735363.95 3753176.224 267.741 0.816 0.02712 15.389000000000001 69114.09061 -84.454846981 33.892709868000004 570
2589292.0 735363.943 3753176.219 267.583 0.816 0.01683 15.379000000000001 69114.09064 -84.454847055 33.892709819000004 570
2589293.0 735363.955 3753176.219 267.424 0.82 0.00655 15.39 69114.09067 -84.454846931 33.892709824 570
2589378.0 735363.842 3753176.33 268.201 0.788 0.057870000000000005 15.048 69114.10382 -84.454848121 33.892710842 570
2589379.0 735363.825 3753176.321 268.045 0.831 0.047580000000000004 15.023 69114.10386 -84.45484829899999 33.892710766 570
2589380.0 735363.842 3753176.324 267.891 0.843 0.0373 15.035 69114.10389 -84.454848115 33.892710788 570
2589381.0 735363.851 3753176.324 267.737 0.847 0.02702 15.04 69114.10392000001 -84.454848019 33.892710786 570
2589382.0 735363.854 3753176.322 267.582 0.851 0.016730000000000002 15.04 69114.10396000001 -84.45484799 33.892710766 570
2589383.0 735363.85 3753176.317 267.428 0.808 0.00645 15.034 69114.10399 -84.454848039 33.892710724000004 570
2589469.0 735363.734 3753176.423 268.036 0.831 0.047580000000000004 14.681 69114.11718 -84.454849262 33.892711704 570
2589470.0 735363.739 3753176.421 267.885 0.831 0.0373 14.681 69114.11721 -84.45484920199999 33.892711692 570
2589471.0 735363.752 3753176.423 267.734 0.847 0.02702 14.69 69114.11723999999 -84.45484906600001 33.892711702 570
2589472.0 735363.764 3753176.424 267.583 0.812 0.016730000000000002 14.7 69114.11727999999 -84.454848934 33.892711711 570
2688458.0 735593.98 3753410.155 270.262 0.808 0.05797000000000001 14.467 69128.15085 -84.452298946 33.894766218 635
2688544.0 735593.892 3753410.235 270.403 0.812 0.06815 14.151 69128.16412999999 -84.452299869 33.894766952 635
2688545.0 735593.904 3753410.246 270.258 0.847 0.05786 14.16 69128.16416 -84.452299736 33.89476705 635
2688546.0 735593.899 3753410.248 270.113 0.812 0.047580000000000004 14.151 69128.1642 -84.45229979300001 33.894767075 635
2688631.0 735593.809 3753410.316 270.539 0.8 0.07843 13.84 69128.17742 -84.452300753 33.894767703 635
2688632.0 735593.808 3753410.321 270.397 0.847 0.06813999999999999 13.834000000000001 69128.17745 -84.45230075399999 33.894767746999996 635
2688633.0 735593.82 3753410.332 270.255 0.851 0.05786 13.843 69128.17748 -84.452300623 33.894767844 635
2688634.0 735593.803 3753410.328 270.112 0.859 0.047580000000000004 13.821 69128.17752000001 -84.452300807 33.894767816999995 635
2688635.0 735593.814 3753410.339 269.971 0.808 0.0373 13.832 69128.17755 -84.452300684 33.89476791 635
2688717.0 735593.729 3753410.399 270.67 0.796 0.08881 13.535 69128.1907 -84.452301593 33.894768471 635
2688718.0 735593.734 3753410.407 270.532 0.843 0.07852999999999999 13.534 69128.19073 -84.45230153199999 33.894768539 635
2688719.0 735593.737 3753410.413 270.393 0.855 0.06824 13.530999999999999 69128.19077 -84.452301503 33.894768595 635
2688720.0 735593.742 3753410.42 270.254 0.859 0.057960000000000005 13.532 69128.1908 -84.45230145 33.89476866 635
2688721.0 735593.735 3753410.422 270.114 0.859 0.04768 13.522 69128.19082999999 -84.452301519 33.894768676999995 635
2688722.0 735593.736 3753410.427 269.975 0.855 0.0374 13.520999999999999 69128.19087 -84.45230151199999 33.894768724 635
2688723.0 735593.731 3753410.43 269.837 0.796 0.027110000000000002 13.515999999999998 69128.1909 -84.45230155899999 33.894768749 635
2688804.0 735593.642 3753410.484 270.653 0.835 0.0887 13.214 69128.20402 -84.452302512 33.894769251 635
2688805.0 735593.651 3753410.493 270.518 0.851 0.07842 13.217 69128.20405 -84.452302413 33.894769333 635
2688806.0 735593.656 3753410.501 270.382 0.855 0.06813999999999999 13.218 69128.20408 -84.452302348 33.894769401 635
2688807.0 735593.674 3753410.514 270.247 0.835 0.05786 13.232999999999999 69128.20411 -84.452302159 33.894769519 635
2688808.0 735593.647 3753410.505 270.11 0.82 0.047580000000000004 13.2 69128.20415 -84.45230245100001 33.894769447 635
2688809.0 735593.659 3753410.516 269.975 0.78 0.03729 13.212 69128.20418 -84.452302319 33.894769542 635
2688810.0 735593.653 3753410.518 269.839 0.843 0.027010000000000003 13.206 69128.20421 -84.452302377 33.894769562 635
2688891.0 735593.57 3753410.575 270.632 0.851 0.0887 12.91 69128.21733 -84.452303262 33.89477009 635
2688892.0 735593.577 3753410.583 270.499 0.855 0.07842 12.911 69128.21736000001 -84.452303185 33.894770162 635
2688894.0 735593.586 3753410.597 270.234 0.769 0.05786 12.911 69128.21742999999 -84.452303087 33.894770285 635
2688895.0 735593.576 3753410.597 270.101 0.784 0.04757 12.897 69128.21746 -84.452303196 33.894770284 635
2688896.0 735593.578 3753410.602 269.969 0.804 0.03729 12.898 69128.21749 -84.452303172 33.894770336 635
2688897.0 735593.573 3753410.605 269.836 0.839 0.027010000000000003 12.892999999999999 69128.21753 -84.452303218 33.89477036 635
2688978.0 735593.5 3753410.662 270.742 0.847 0.09908 12.615 69128.23061 -84.452303995 33.894770893 635
2688981.0 735593.495 3753410.674 270.352 0.839 0.06824 12.59 69128.23071 -84.452304048 33.894770996 635
2688983.0 735593.483 3753410.677 270.093 0.773 0.04767 12.57 69128.23078 -84.45230417399999 33.89477103 635
2688984.0 735593.476 3753410.678 269.964 0.82 0.03739 12.561 69128.23081000001 -84.452304247 33.894771041999995 635
2688985.0 735593.488 3753410.689 269.835 0.835 0.027110000000000002 12.574000000000002 69128.23084 -84.45230411899999 33.894771133 635
2689066.0 735593.425 3753410.752 270.716 0.851 0.09897 12.307 69128.24393 -84.452304779 33.894771719 635
2689067.0 735593.402 3753410.745 270.587 0.851 0.08868999999999999 12.274000000000001 69128.24396 -84.45230503399999 33.89477166 635
2689068.0 735593.397 3753410.747 270.461 0.859 0.07841000000000001 12.262 69128.24399 -84.45230508600001 33.894771679 635
2689069.0 735593.426 3753410.766 270.336 0.855 0.06813 12.289000000000001 69128.24403 -84.452304769 33.894771845 635
2689070.0 735593.412 3753410.764 270.209 0.855 0.05785 12.27 69128.24406 -84.452304915 33.894771828 635
2689071.0 735593.406 3753410.765 270.083 0.851 0.04757 12.26 69128.24409 -84.452304987 33.89477184 635
2689072.0 735593.389 3753410.761 269.957 0.851 0.03729 12.24 69128.24412999999 -84.452305166 33.89477181 635
2689073.0 735593.415 3753410.779 269.831 0.851 0.027010000000000003 12.269 69128.24416 -84.45230488199999 33.894771962 635
2689153.0 735593.336 3753410.835 270.69 0.847 0.09897 11.982999999999999 69128.25725 -84.45230572 33.894772483000004 635
2689154.0 735593.344 3753410.843 270.567 0.827 0.08868999999999999 11.985 69128.25727999999 -84.452305635 33.894772556 635
2689155.0 735593.339 3753410.845 270.444 0.808 0.07841000000000001 11.972999999999999 69128.25731 -84.452305689 33.894772574 635
2689156.0 735593.345 3753410.852 270.321 0.769 0.06813 11.975 69128.25734 -84.452305619 33.894772640999996 635
2689160.0 735593.342 3753410.869 269.829 0.824 0.027010000000000003 11.964 69128.25747000001 -84.452305646 33.894772789 635
2689240.0 735593.248 3753410.917 270.665 0.831 0.09907 11.66 69128.27056 -84.452306654 33.894773249 635
2689241.0 735593.274 3753410.935 270.547 0.761 0.08879 11.683 69128.27059 -84.452306366 33.894773401 635
2689242.0 735593.261 3753410.933 270.426 0.8 0.07851 11.662 69128.27063 -84.452306508 33.894773384000004 635
2689243.0 735593.267 3753410.94 270.307 0.808 0.06823 11.664000000000001 69128.27066000001 -84.452306439 33.89477345 635
2689244.0 735593.253 3753410.938 270.186 0.824 0.05795 11.645 69128.27069 -84.452306587 33.89477343 635
2689245.0 735593.243 3753410.937 270.066 0.847 0.04767 11.630999999999998 69128.27072 -84.452306698 33.894773425 635
2689246.0 735593.249 3753410.944 269.947 0.851 0.03739 11.636 69128.27076 -84.452306635 33.894773489 635
2689247.0 735593.249 3753410.948 269.828 0.851 0.027110000000000002 11.636 69128.27079 -84.452306633 33.894773528 635
2689326.0 735593.165 3753411.003 270.639 0.776 0.09896 11.344000000000001 69128.28387 -84.452307518 33.894774041999995 635
2689327.0 735593.166 3753411.008 270.522 0.835 0.08868 11.338 69128.28391 -84.45230751300001 33.894774083 635
2689328.0 735593.171 3753411.015 270.406 0.835 0.0784 11.338 69128.28394 -84.45230745399999 33.894774144 635
2689329.0 735593.17 3753411.019 270.29 0.851 0.06812 11.332 69128.28397 -84.452307464 33.894774176999995 635
2689330.0 735593.173 3753411.024 270.173 0.847 0.057839999999999996 11.332 69128.28401 -84.452307426 33.89477423 635
2689331.0 735593.161 3753411.023 270.056 0.843 0.047560000000000005 11.315999999999999 69128.28404 -84.452307558 33.894774216 635
2689332.0 735593.168 3753411.03 269.94 0.851 0.03728 11.322000000000001 69128.28407000001 -84.45230748600001 33.894774282 635
2689333.0 735593.173 3753411.037 269.824 0.827 0.027010000000000003 11.328 69128.2841 -84.452307427 33.894774343 635
2689413.0 735593.103 3753411.104 270.502 0.784 0.08868 11.044 69128.29723 -84.452308163 33.894774959 635
2689414.0 735593.074 3753411.093 270.387 0.835 0.0784 11.005 69128.29726 -84.452308486 33.894774869 635
2689415.0 735593.091 3753411.106 270.274 0.839 0.06812 11.02 69128.29729 -84.452308293 33.894774982 635
2689416.0 735593.084 3753411.106 270.161 0.851 0.057839999999999996 11.008 69128.29732 -84.452308375 33.894774986 635
2689417.0 735593.077 3753411.107 270.048 0.847 0.047560000000000005 10.998 69128.29736 -84.452308447 33.894774995 635
2689418.0 735593.094 3753411.12 269.935 0.824 0.03728 11.015999999999998 69128.29738999999 -84.452308258 33.894775106 635
2689500.0 735593.017 3753411.192 270.371 0.792 0.0785 10.718 69128.31057999999 -84.452309069 33.89477577 635
2689501.0 735592.996 3753411.185 270.26 0.831 0.06822 10.69 69128.31061 -84.452309297 33.894775716 635
2689502.0 735593.009 3753411.196 270.15 0.831 0.05794 10.700999999999999 69128.31064 -84.452309155 33.894775808 635
2689503.0 735593.012 3753411.201 270.04 0.82 0.04766 10.702 69128.31067 -84.452309122 33.894775857 635
2765982.0 735819.125 3753660.679 271.714 0.769 -0.014130000000000002 29.855 69141.98485 -84.44979911899999 33.896973105 703
2765983.0 735819.096 3753660.674 271.408 0.714 -0.024419999999999997 29.840999999999998 69141.98488999999 -84.44979943 33.896973069 703
2766061.0 735819.018 3753660.763 271.728 0.792 -0.014130000000000002 29.497 69141.99817 -84.44980025 33.896973889 703
2766062.0 735818.995 3753660.761 271.425 0.8 -0.024419999999999997 29.489 69141.9982 -84.449800502 33.896973875 703
2766142.0 735818.94 3753660.841 272.043 0.749 -0.00374 29.156 69142.01145 -84.449801072 33.896974609000004 703
2766143.0 735818.931 3753660.847 271.743 0.78 -0.01403 29.160999999999998 69142.01148 -84.449801166 33.896974659 703
2766144.0 735818.898 3753660.839 271.444 0.769 -0.024319999999999998 29.142 69142.01151 -84.449801522 33.896974601 703
2766145.0 735818.882 3753660.841 271.145 0.745 -0.03461 29.144000000000002 69142.01155 -84.449801702 33.896974616 703
2766224.0 735818.845 3753660.919 272.049 0.741 -0.0038399999999999997 28.811 69142.02476 -84.449802079 33.896975328 703
2766225.0 735818.81 3753660.91 271.754 0.784 -0.014130000000000002 28.785999999999998 69142.02479 -84.449802462 33.896975258000005 703
2766226.0 735818.792 3753660.911 271.458 0.776 -0.024419999999999997 28.784000000000002 69142.02482 -84.449802651 33.896975268 703
2766227.0 735818.774 3753660.911 271.162 0.812 -0.034710000000000005 28.785 69142.02485 -84.44980284100001 33.896975276999996 703
2766308.0 735818.725 3753660.993 271.766 0.78 -0.014130000000000002 28.453000000000003 69142.0381 -84.44980335 33.896976025 703
2766309.0 735818.702 3753660.991 271.474 0.8 -0.024419999999999997 28.444000000000003 69142.03813 -84.449803605 33.896976005999996 703
2766310.0 735818.683 3753660.991 271.182 0.8 -0.034710000000000005 28.444000000000003 69142.03816 -84.44980380300001 33.896976011999996 703
2766393.0 735818.608 3753661.059 271.782 0.753 -0.01403 28.081999999999997 69142.05141 -84.449804604 33.89697664 703
2766394.0 735818.596 3753661.062 271.494 0.792 -0.024319999999999998 28.086 69142.05144 -84.449804732 33.896976674 703
2766395.0 735818.567 3753661.057 271.206 0.804 -0.03461 28.074 69142.05147 -84.449805043 33.896976631 703
2766476.0 735818.498 3753661.129 271.793 0.753 -0.014130000000000002 27.721 69142.06472000001 -84.449805765 33.896977295999996 703
2766477.0 735818.502 3753661.14 271.507 0.804 -0.024419999999999997 27.741999999999997 69142.06475 -84.44980572600001 33.896977397 703
2766478.0 735818.485 3753661.141 271.222 0.808 -0.034710000000000005 27.743000000000002 69142.06478 -84.44980591 33.896977406 703
2766561.0 735818.419 3753661.214 271.805 0.733 -0.014130000000000002 27.393 69142.07804 -84.449806603 33.896978085 703
2766562.0 735818.417 3753661.223 271.522 0.796 -0.024419999999999997 27.408 69142.07807 -84.44980662100001 33.896978161999996 703
2766563.0 735818.422 3753661.235 271.239 0.804 -0.034710000000000005 27.434 69142.0781 -84.44980656 33.896978271 703
2766646.0 735818.316 3753661.288 271.821 0.788 -0.01403 27.039 69142.09136 -84.449807692 33.896978771 703
2766647.0 735818.301 3753661.289 271.543 0.82 -0.024319999999999998 27.039 69142.09139 -84.44980785199999 33.896978788 703
2766648.0 735818.304 3753661.3 271.264 0.8 -0.03461 27.061999999999998 69142.09142000001 -84.449807818 33.896978885 703
2766731.0 735818.224 3753661.367 271.83 0.82 -0.014130000000000002 26.697 69142.10467 -84.44980866899999 33.896979504 703
2766732.0 735818.216 3753661.372 271.556 0.812 -0.024419999999999997 26.705 69142.1047 -84.44980875 33.896979552 703
2766733.0 735818.221 3753661.384 271.28 0.788 -0.034710000000000005 26.73 69142.10472999999 -84.449808695 33.896979656999996 703
2771906.0 735822.379 3753672.361 282.316 0.769 0.55171 18.507 69142.96848 -84.449760824 33.897077635 705
2771907.0 735822.388 3753672.372 282.104 0.773 0.54142 18.412 69142.96852000001 -84.44976072600001 33.897077726 705
2771908.0 735822.392 3753672.379 281.891 0.78 0.53113 18.315 69142.96855 -84.449760681 33.897077795 705
2771909.0 735822.407 3753672.393 281.688 0.788 0.52084 18.235 69142.96858 -84.449760507 33.897077914 705
2772016.0 735822.28 3753672.452 282.33 0.769 0.56188 18.214000000000002 69142.98177 -84.449761871 33.897078472 705
2772017.0 735822.287 3753672.461 282.119 0.769 0.5515899999999999 18.117 69142.9818 -84.449761785 33.897078556 705
2772018.0 735822.301 3753672.474 281.915 0.773 0.5413 18.031 69142.98184 -84.449761629 33.897078669 705
2772019.0 735822.294 3753672.476 281.7 0.784 0.5310199999999999 17.922 69142.98187 -84.449761706 33.89707869 705
2772126.0 735822.191 3753672.548 282.346 0.769 0.57216 17.935 69142.99506 -84.44976279800001 33.897079358 705
2772127.0 735822.188 3753672.552 282.13 0.761 0.56187 17.822 69142.99509 -84.449762839 33.897079391999995 705
2772128.0 735822.201 3753672.564 281.928 0.757 0.5515800000000001 17.734 69142.99512 -84.44976269600001 33.897079498000004 705
2772129.0 735822.208 3753672.573 281.725 0.773 0.5412899999999999 17.642 69142.99516 -84.44976261 33.897079581999996 705
2772130.0 735822.228 3753672.588 281.53 0.765 0.531 17.569000000000003 69142.99519 -84.449762396 33.897079715 705
2772238.0 735822.09 3753672.628 282.347 0.765 0.58253 17.636 69143.00835 -84.449763878 33.897080107 705
2772239.0 735822.102 3753672.64 282.144 0.761 0.57224 17.543 69143.00839 -84.449763744 33.89708021 705
2772240.0 735822.099 3753672.644 281.934 0.753 0.56195 17.434 69143.00842 -84.44976377100001 33.897080248 705
2772241.0 735822.099 3753672.65 281.727 0.761 0.55167 17.331 69143.00845 -84.44976377399999 33.897080295 705
2772242.0 735822.125 3753672.668 281.541 0.769 0.54138 17.266 69143.00847999999 -84.449763479 33.897080459 705
2772346.0 735821.999 3753672.71 282.343 0.753 0.5927 17.347 69143.02163999999 -84.449764837 33.89708086 705
2772347.0 735822.01 3753672.721 282.142 0.788 0.5824199999999999 17.252 69143.02167 -84.449764716 33.897080955999996 705
2772348.0 735822.01 3753672.726 281.936 0.773 0.57213 17.146 69143.0217 -84.44976471300001 33.897081006 705
2772349.0 735822.029 3753672.741 281.744 0.765 0.56184 17.067 69143.02174 -84.44976450600001 33.897081136 705
2772350.0 735822.04 3753672.752 281.55 0.773 0.55155 16.982 69143.02177 -84.449764375 33.897081235 705
2772459.0 735821.9 3753672.788 282.329 0.761 0.6029800000000001 17.047 69143.03493 -84.44976588 33.897081582 705
2772460.0 735821.912 3753672.799 282.131 0.765 0.5926899999999999 16.952 69143.03496 -84.449765755 33.89708168 705
2772461.0 735821.91 3753672.803 281.926 0.773 0.5824 16.843 69143.03499 -84.44976577199999 33.897081721 705
2772462.0 735821.931 3753672.819 281.738 0.757 0.57211 16.766 69143.03503 -84.449765545 33.897081858 705
2772463.0 735821.939 3753672.828 281.544 0.776 0.56182 16.676 69143.03506000001 -84.449765452 33.897081942 705
2772572.0 735821.814 3753672.872 282.319 0.761 0.61335 16.762999999999998 69143.04822000001 -84.449766785 33.897082361 705
2772573.0 735821.812 3753672.876 282.113 0.753 0.60306 16.649 69143.04825 -84.449766812 33.897082399 705
2772574.0 735821.81 3753672.88 281.91 0.784 0.59277 16.539 69143.04827999999 -84.449766832 33.897082438000005 705
2772575.0 735821.829 3753672.895 281.724 0.749 0.58248 16.46 69143.04832 -84.449766619 33.897082569 705
2772576.0 735821.852 3753672.912 281.543 0.769 0.5722 16.389 69143.04835 -84.449766363 33.897082716 705
2772686.0 735821.725 3753672.955 282.296 0.749 0.62352 16.469 69143.06151 -84.449767729 33.897083128 705
2772687.0 735821.707 3753672.951 282.08 0.796 0.61323 16.335 69143.06154 -84.449767923 33.8970831 705
2772688.0 735821.708 3753672.957 281.882 0.796 0.6029399999999999 16.229 69143.06157 -84.449767907 33.897083153000004 705
2772689.0 735821.731 3753672.973 281.702 0.757 0.59265 16.154 69143.0616 -84.44976766100001 33.897083295 705
2772690.0 735821.744 3753672.985 281.516 0.761 0.58236 16.069000000000003 69143.06164 -84.449767518 33.897083398 705
2772798.0 735821.589 3753673.015 282.231 0.765 0.63379 16.112000000000002 69143.0748 -84.449769179 33.8970837 705
2772799.0 735821.615 3753673.033 282.052 0.78 0.6235 16.035999999999998 69143.07483 -84.449768893 33.897083858 705
2772800.0 735821.63 3753673.045 281.866 0.788 0.61321 15.948 69143.07486000001 -84.44976873600001 33.897083966 705
2772801.0 735821.634 3753673.053 281.675 0.776 0.60292 15.849 69143.0749 -84.449768682 33.897084033 705
2772802.0 735821.644 3753673.063 281.49 0.757 0.59263 15.76 69143.07493 -84.449768572 33.897084121999995 705
2772907.0 735821.506 3753673.096 282.401 0.765 0.65445 15.94 69143.08805 -84.449770055 33.897084449 705
2772908.0 735821.515 3753673.106 282.208 0.745 0.6441600000000001 15.837 69143.08809 -84.449769957 33.897084535 705
2772909.0 735821.518 3753673.113 282.014 0.741 0.6338699999999999 15.73 69143.08812 -84.449769918 33.897084596999996 705
2772910.0 735821.537 3753673.127 281.833 0.749 0.62358 15.645999999999999 69143.08815 -84.449769718 33.897084721 705
2772911.0 735821.531 3753673.129 281.637 0.788 0.61329 15.534 69143.08819 -84.44976977600001 33.897084744000004 705
2772912.0 735821.553 3753673.145 281.464 0.757 0.603 15.460999999999999 69143.08822 -84.44976953300001 33.897084884 705
2773022.0 735821.438 3753673.201 281.978 0.745 0.64403 15.442 69143.1014 -84.449770763 33.897085408 705
2773023.0 735821.453 3753673.213 281.798 0.741 0.63375 15.354000000000001 69143.10143 -84.449770594 33.89708552 705
2773024.0 735821.458 3753673.221 281.611 0.788 0.62346 15.254000000000001 69143.10147000001 -84.449770544 33.897085585 705
2771910.0 735822.411 3753672.401 281.48 0.8 0.51055 18.143 69142.96861 -84.449760461 33.897077983 705
2771911.0 735822.421 3753672.411 281.276 0.812 0.50027 18.06 69142.96865 -84.449760359 33.897078074 705
2771912.0 735822.427 3753672.42 281.073 0.808 0.48998 17.977 69142.96867999999 -84.44976028399999 33.897078153 705
2771913.0 735822.436 3753672.43 280.874 0.82 0.47968999999999995 17.899 69142.96871 -84.449760188 33.89707824 705
2771914.0 735822.459 3753672.447 280.683 0.82 0.4694 17.840999999999998 69142.96874 -84.44975994 33.897078386 705
2772020.0 735822.313 3753672.491 281.504 0.776 0.52073 17.848 69142.9819 -84.449761498 33.897078821 705
2772021.0 735822.328 3753672.504 281.306 0.776 0.51044 17.771 69142.98193 -84.44976134 33.897078932 705
2772022.0 735822.345 3753672.519 281.112 0.788 0.50015 17.701 69142.98197000001 -84.449761142 33.897079059 705
2772023.0 735822.342 3753672.522 280.907 0.776 0.48986 17.607 69142.982 -84.44976117899999 33.897079093 705
2772024.0 735822.348 3753672.531 280.71 0.788 0.47958 17.528 69142.98203 -84.449761108 33.897079169 705
2772131.0 735822.228 3753672.594 281.326 0.765 0.52072 17.473 69142.99522000001 -84.449762395 33.897079764000004 705
2772132.0 735822.237 3753672.604 281.13 0.784 0.51043 17.392 69142.99525 -84.449762288 33.897079854 705
2772133.0 735822.243 3753672.613 280.933 0.78 0.5001399999999999 17.309 69142.99528999999 -84.449762221 33.897079929 705
2772134.0 735822.256 3753672.624 280.742 0.78 0.48985 17.237000000000002 69142.99532 -84.44976208199999 33.897080031 705
2772243.0 735822.138 3753672.68 281.347 0.757 0.53109 17.186 69143.00852 -84.44976334100001 33.897080562 705
2772244.0 735822.146 3753672.69 281.152 0.769 0.5208 17.102999999999998 69143.00855 -84.449763246 33.897080646 705
2772245.0 735822.151 3753672.697 280.957 0.773 0.51052 17.017 69143.00858 -84.449763199 33.897080711 705
2772246.0 735822.158 3753672.706 280.765 0.761 0.5002300000000001 16.937 69143.00862000001 -84.449763122 33.897080789 705
2772351.0 735822.032 3753672.754 281.346 0.749 0.5412600000000001 16.874000000000002 69143.0218 -84.449764464 33.897081246999996 705
2772352.0 735822.054 3753672.77 281.162 0.765 0.53098 16.808 69143.02184 -84.449764225 33.897081388000004 705
2772353.0 735822.059 3753672.777 280.969 0.769 0.52069 16.722 69143.02187000001 -84.449764173 33.897081455 705
2772354.0 735822.08 3753672.793 280.789 0.769 0.5104 16.66 69143.0219 -84.449763937 33.897081594 705
2772355.0 735822.078 3753672.797 280.596 0.776 0.50011 16.570999999999998 69143.02192999999 -84.449763956 33.897081631 705
2772464.0 735821.947 3753672.837 281.352 0.745 0.5515399999999999 16.588 69143.03509 -84.44976536600001 33.897082022 705
2772465.0 735821.955 3753672.847 281.162 0.761 0.54125 16.503 69143.03512 -84.449765278 33.897082103 705
2772466.0 735821.952 3753672.85 280.968 0.765 0.53096 16.408 69143.03516 -84.449765306 33.897082138 705
2772467.0 735821.967 3753672.863 280.786 0.769 0.52067 16.337 69143.03519 -84.449765144 33.897082247 705
2772468.0 735821.975 3753672.872 280.603 0.773 0.51039 16.261 69143.03522 -84.44976504600001 33.89708233 705
2772577.0 735821.846 3753672.914 281.344 0.749 0.56191 16.282 69143.04838 -84.449766432 33.897082735 705
2772578.0 735821.846 3753672.919 281.152 0.765 0.55162 16.186 69143.04841 -84.449766434 33.89708278 705
2772579.0 735821.87 3753672.936 280.977 0.769 0.54133 16.124000000000002 69143.04845 -84.44976616699999 33.89708293 705
2772580.0 735821.868 3753672.94 280.787 0.761 0.53104 16.032 69143.04848 -84.449766189 33.897082966 705
2772581.0 735821.881 3753672.952 280.609 0.776 0.52076 15.960999999999999 69143.04851000001 -84.449766045 33.897083067 705
2772691.0 735821.746 3753672.991 281.326 0.745 0.57208 15.972999999999999 69143.06167000001 -84.44976749199999 33.897083454000004 705
2772692.0 735821.76 3753673.003 281.145 0.757 0.56179 15.895 69143.0617 -84.449767338 33.897083559 705
2772693.0 735821.756 3753673.007 280.955 0.765 0.5515 15.797 69143.06173 -84.449767376 33.897083589 705
2772694.0 735821.76 3753673.014 280.772 0.753 0.5412100000000001 15.710999999999999 69143.06177 -84.449767334 33.89708365 705
2772695.0 735821.795 3753673.036 280.61 0.769 0.53093 15.669 69143.0618 -84.449766947 33.897083845 705
2772803.0 735821.656 3753673.074 281.308 0.749 0.58235 15.675999999999998 69143.07496 -84.449768443 33.897084217 705
2772804.0 735821.649 3753673.076 281.117 0.753 0.57206 15.571 69143.07499 -84.449768513 33.897084234 705
2772805.0 735821.663 3753673.088 280.941 0.757 0.56177 15.495 69143.07502999999 -84.449768361 33.897084339 705
2772806.0 735821.683 3753673.103 280.771 0.761 0.55148 15.43 69143.07506 -84.449768139 33.897084469 705
2772807.0 735821.696 3753673.114 280.597 0.765 0.5412 15.357999999999999 69143.07509 -84.449767997 33.897084568000004 705
2772913.0 735821.566 3753673.157 281.286 0.753 0.59272 15.378 69143.08825 -84.449769394 33.897084983 705
2772914.0 735821.56 3753673.159 281.097 0.757 0.58243 15.273 69143.08828 -84.44976946 33.897085001 705
2772915.0 735821.568 3753673.167 280.919 0.761 0.57214 15.189 69143.08832000001 -84.44976937199999 33.897085079 705
2772916.0 735821.574 3753673.175 280.743 0.745 0.56185 15.106 69143.08835 -84.449769301 33.89708515 705
2772917.0 735821.589 3753673.188 280.574 0.753 0.55157 15.036 69143.08838 -84.44976914 33.897085256 705
2771915.0 735822.465 3753672.455 280.485 0.824 0.45912 17.765 69142.96878 -84.44975987 33.897078463 705
2771916.0 735822.482 3753672.469 280.294 0.827 0.44883 17.706 69142.96881 -84.449759683 33.897078585 705
2771917.0 735822.479 3753672.473 280.095 0.831 0.43854 17.624000000000002 69142.96884 -84.449759714 33.89707862 705
2771918.0 735822.495 3753672.487 279.906 0.839 0.42825 17.567999999999998 69142.96888 -84.449759533 33.89707874 705
2771919.0 735822.511 3753672.5 279.719 0.835 0.41797 17.514 69142.96891 -84.449759356 33.897078856 705
2772025.0 735822.361 3753672.543 280.519 0.788 0.46929 17.46 69142.98206000001 -84.44976096399999 33.897079274 705
2772026.0 735822.375 3753672.555 280.329 0.792 0.459 17.395 69142.9821 -84.449760812 33.897079381 705
2772027.0 735822.382 3753672.564 280.137 0.796 0.44872 17.325 69142.98212999999 -84.449760738 33.897079457 705
2772028.0 735822.39 3753672.573 279.947 0.8 0.43843000000000004 17.258 69142.98216 -84.44976065 33.897079538 705
2772029.0 735822.403 3753672.585 279.762 0.796 0.42813999999999997 17.2 69142.9822 -84.449760501 33.897079644 705
2772135.0 735822.26 3753672.631 280.549 0.788 0.47957 17.157 69142.99535 -84.44976203600001 33.897080095 705
2772136.0 735822.272 3753672.643 280.36 0.784 0.46928000000000003 17.089000000000002 69142.99539 -84.449761905 33.897080194000004 705
2772137.0 735822.277 3753672.651 280.171 0.796 0.45898999999999995 17.016 69142.99542 -84.449761842 33.897080265 705
2772138.0 735822.289 3753672.662 279.986 0.796 0.4487 16.954 69142.99545 -84.44976171100001 33.897080362 705
2772139.0 735822.306 3753672.676 279.805 0.792 0.43842 16.9 69142.99548 -84.449761521 33.897080482 705
2772247.0 735822.15 3753672.707 280.567 0.78 0.48994 16.842 69143.00865 -84.44976320100001 33.897080803 705
2772248.0 735822.166 3753672.721 280.384 0.792 0.47965 16.779 69143.00868 -84.449763022 33.897080919000004 705
2772249.0 735822.205 3753672.745 280.215 0.796 0.46937 16.746 69143.00871000001 -84.4497626 33.897081131 705
2772250.0 735822.201 3753672.748 280.024 0.792 0.45908000000000004 16.663 69143.00875 -84.449762638 33.897081160999996 705
